240002539969|JULIANA MACIEL|22200|PL|Deferido
240002552130|JULIANA TOMAZ|25550|PRD|Deferido
240002536965|JULIANO DA EMUVI|12400|PDT|Deferido
240002552134|JULIANO MARTINS|25022|PRD|Deferido
240002535469|JULIO BOLFE|30021|NOVO|Deferido
240002540086|JUMERI ZANETTI|13044|PT|Deferido
240002533291|JUNINHO|12095|PDT|Deferido
240002539968|JUNIOR CARDOSO|22322|PL|Deferido
240002533307|JUNIOR DO ESPORTE|12220|PDT|Deferido
240002537100|KARINY NAIARA MULLER|45888|PSDB|Deferido
240002543421|KELLY PAZ|44411|UNIÃO|Deferido
240002552226|KERLY KOCH|36358|AGIR|Aguardando julgamento
240002539548|LAIRTON BOLICO DA SAUDE|20120|PODE|Deferido
240002551476|LANDA DA ROSA COSTA|55232|PSD|Renúncia
240002540095|LARISSA STEPHANIE|65180|PCDOB|Deferido
240002539958|LAVINYA DEALIS|22005|PL|Deferido
240002537800|LEANDRO DA SILVA|18000|REDE|Deferido
240002541390|LEATRICE BEZ|15104|MDB|Deferido
240002543547|LÉO LAMERA|14444|MISSÃO|Deferido
240002537099|LEONARDO HEINZEN|45455|PSDB|Deferido
240002539961|LETÍCIA MATTOS|22888|PL|Deferido
240002551472|LIBA|55470|PSD|Deferido
240002543419|LINDOMAR FERREIRA|11123|PP|Deferido
240002540076|LINNO VIANNA|13131|PT|Deferido
240002535456|LIZANDRA DADAM|30123|NOVO|Deferido
240002552136|LOBÃO SEGURANÇA|25023|PRD|Deferido
240002533302|LU DIAS|12300|PDT|Deferido
240002539557|LU INDALÉCIO|20010|PODE|Deferido
240002554410|LUCAS ESMERALDINO|70070|AVANTE|Aguardando julgamento
240002535466|LUCAS JEAN|30700|NOVO|Deferido
240002539568|LUCAS LUCINDO|20005|PODE|Deferido
240002539579|LUCAS MELLO|20316|PODE|Deferido
240002537915|LUCAS NEVES|10282|REPUBLICANOS|Deferido
240002540083|LUCIANE CARMINATTI|13601|PT|Deferido
240002541371|LUCIANE COOPER|15715|MDB|Deferido
240002533279|LUCIANO BULIGON|12123|PDT|Deferido
240002535463|LUCIANO PEREIRA|30030|NOVO|Aguardando julgamento
240002533296|MAGNO JÚNIOR|12191|PDT|Deferido
240002552926|MALU|77002|SOLIDARIEDADE|Deferido
240002551700|MAMEDE|70777|AVANTE|Deferido
240002543404|MANJUVA CAMINHONEIRO|11112|PP|Deferido
240002543405|MARA DA SAÚDE|11020|PP|Deferido
240002541380|MARCELO ACHUTTI|15444|MDB|Pedido não conhecido
240002537912|MARCELO WERNER|10777|REPUBLICANOS|Deferido
240002537916|MARCILENE MISS|10111|REPUBLICANOS|Deferido
240002543391|MARCIO DEDÉ|44444|UNIÃO|Deferido
240002543402|MARCIO TINTE|44110|UNIÃO|Deferido
240002539963|MARCIUS MACHADO|22123|PL|Deferido
240002543545|MARCO A BENEDET PÉRICO|14144|MISSÃO|Deferido
240002541394|MARCOS BOTH|15115|MDB|Deferido
240002539981|MARCOS DA ROSA|22077|PL|Deferido
240002535458|MARIA BARROS|30128|NOVO|Deferido
240002554373|MARIA DO TATU|55282|PSD|Aguardando julgamento
240002533295|MARIANA FRANCO|12180|PDT|Deferido
240002537808|MARIANA SARTOR|50100|PSOL|Deferido
240002539552|MARIEL GRANDO|20522|PODE|Deferido
240002543387|MARILISE MARTINEZ|11122|PP|Deferido
240002541389|MARINÊZ DOS IDOSOS|15215|MDB|Deferido
240002535459|MARIO FELIPPI|30007|NOVO|Deferido
240002539982|MÁRIO HILDEBRANDT|22199|PL|Deferido
240002551477|MÁRIO MOTTA|55555|PSD|Deferido
240002540090|MARISA ZANONI - NÓS JUNTAS|13300|PT|Deferido
240002540097|MARISTELA FRANCISCO|13007|PT|Deferido
240002551469|MARLENE FENGLER|55123|PSD|Deferido
240002539551|MARQUINHO KURTZ|20456|PODE|Deferido
240002537811|MARQUITO|50150|PSOL|Deferido
240002539559|MARTINA DOMINGUES|20444|PODE|Deferido
240002539970|MASSOCCO|22150|PL|Deferido
240002535461|MATHEUS CADORIN|30000|NOVO|Deferido
240002535473|MATHEUS TESTA|30221|NOVO|Deferido
240002543397|MATTIOLO|11322|PP|Deferido
240002543549|MAURICIO CORREA|14077|MISSÃO|Deferido
240002543546|MAURÍCIO COUTO|14555|MISSÃO|Deferido
240002539976|MAURÍCIO PEIXER|22122|PL|Deferido
240002541377|MAURO DE NADAL|15220|MDB|Deferido
240002537819|MEIRINHO|50456|PSOL|Deferido
240002539962|MICHEL|22456|PL|Deferido
240002552121|MICHEL COSTA|25255|PRD|Deferido
240002535448|MICHELE MARQUES|30600|NOVO|Deferido
240002551695|MICHELI DE LIMA|70000|AVANTE|Deferido
240002552125|MIRANDA|25888|PRD|Deferido
240002537093|MIRNA RUBIA|23000|CIDADANIA|Deferido
240002541383|MONICA BORGES|15111|MDB|Deferido
240002551463|MOZARA SCHADECK|55500|PSD|Deferido
240002551461|NAPOLEÃO BERNARDES|55777|PSD|Deferido
240002551696|NEGÃO BARATA|70888|AVANTE|Deferido
240002540094|NEODI SARETTA|13120|PT|Deferido
240002535460|NETO PETTERS DO NOVO|30456|NOVO|Deferido
240002551466|NEURI MANTELLI|55007|PSD|Renúncia
240002551698|NILSON JOSÉ|70999|AVANTE|Deferido
240002543540|NILSON VICENTI|14100|MISSÃO|Deferido
240002539989|NILZA SIMAS|22777|PL|Deferido
240002535452|ODAIR TRAMONTIN|30300|NOVO|Deferido
240002543543|ORLEI CORREIA|14123|MISSÃO|Deferido
240002539988|OSCAR GUTZ|22470|PL|Deferido
240002540098|OSMAR BARCARO|13999|PT|Deferido
